序号,group_id,a1,a2,a3,a4,label,time
2190,7,4.06578,0.721799,1.32829,0.598337,1,2190
2191,7,4.0381,-2.89328,-2.32194,-1.74749,1,2191
2192,7,-0.894768,-2.01039,5.70225,1.04326,1,2192
2193,7,-1.93659,5.28945,6.80301,12.6263,1,2193
2194,7,-10.2726,8.96988,-7.15227,-1.2393,1,2194
2195,7,0.314905,1.41623,1.45534,-4.95665,1,2195
2196,7,-0.416735,2.77839,1.78713,0.526278,1,2196
2197,7,-1.34675,-1.26525,-1.68251,3.33347,1,2197
2198,7,0.242852,-0.886716,1.07761,-0.699532,1,2198
2199,7,-0.458936,1.68549,0.0673444,-1.38126,1,2199
2200,7,-4.36341,9.34055,8.01207,-3.18113,1,2200
2201,7,9.60816,4.45808,-4.15404,0.288038,1,2201
2202,7,-0.855287,4.49862,-1.41212,-2.84416,1,2202
2203,7,-6.61342,4.56519,-3.29897,0.577017,1,2203
2204,7,0.340816,4.24183,-1.82862,-0.679205,1,2204
2205,7,-0.727469,5.11835,-3.5335,-0.673871,1,2205
2206,7,1.05644,5.29853,-2.55538,-2.31261,1,2206
2207,7,2.67495,0.0806346,0.0129801,2.45833,1,2207
2208,7,-1.14987,5.44089,0.668831,6.07004,1,2208
2209,7,-3.09417,7.24111,-4.74657,-0.899719,1,2209
2210,7,1.32375,2.075,-1.90009,-3.13054,1,2210
2211,7,-0.657728,-1.52205,1.92149,-1.39336,1,2211
2212,7,-1.64623,4.35612,0.401051,1.25788,1,2212
2213,7,-2.80081,-1.37942,5.71726,1.67384,1,2213
2214,7,0.520871,-0.505614,-3.04404,-2.92083,1,2214
2215,7,-0.341166,-1.79497,1.3084,-4.86988,1,2215
2216,7,-1.62818,-2.17703,4.09846,-2.05058,1,2216
2217,7,-3.76421,3.03096,0.14196,5.11245,1,2217
2218,7,-1.18,9.87079,-0.809951,0.775631,1,2218
2219,7,-1.43646,2.43008,2.15642,-0.783981,1,2219
2220,7,0.195484,1.64873,1.17664,-0.482465,1,2220
2221,7,-1.21718,-1.78616,1.11553,0.6426,1,2221
2222,7,0.579078,0.30284,1.6479,-1.01142,1,2222
2223,7,0.224384,-0.891477,0.339233,-0.345255,1,2223
2224,7,-2.0149,3.06011,3.01065,-4.08438,1,2224
2225,7,0.399965,-5.96403,9.94249,-1.31639,1,2225
2226,7,-0.0113107,-1.78996,-6.81513,1.222,1,2226
2227,7,-2.48683,8.64312,-0.626477,1.06677,1,2227
2228,7,-1.59549,-1.79769,0.900717,-0.716818,1,2228
2229,7,1.2829,-3.16216,-1.34952,-1.74979,1,2229
2230,7,2.45417,-5.04061,-0.709531,-1.57179,1,2230
2231,7,1.41831,-7.82377,1.86863,-1.1394,1,2231
2232,7,3.25474,-1.3252,1.06612,2.00159,1,2232
2233,7,-0.289614,4.02272,-5.08142,3.86488,1,2233
2234,7,-0.756523,-1.91307,7.19918,-2.74629,1,2234
2235,7,-1.66687,-2.09637,0.981001,-2.48239,1,2235
2236,7,2.1258,-2.08363,-0.938272,1.27705,1,2236
2237,7,-1.15844,0.591751,-2.0298,0.300726,1,2237
2238,7,3.4926,-5.02177,1.88242,-0.705867,1,2238
2239,7,2.17342,-3.76902,4.59163,-2.11256,1,2239
2240,7,-2.04734,4.70603,-5.57587,1.26465,1,2240
2241,7,-0.161663,-2.1098,-1.61827,3.60314,1,2241
2242,7,0.96239,-6.64207,1.64954,3.76917,1,2242
2243,7,0.971345,2.86554,0.437161,-0.781104,1,2243
2244,7,-1.52616,4.81409,1.82019,0.711777,1,2244
2245,7,-3.2235,-2.44563,-0.242284,2.40961,1,2245
2246,7,2.89854,-1.67636,-2.31662,-2.05693,1,2246
2247,7,0.785041,3.98637,-9.71517,-1.87014,1,2247
2248,7,4.3682,-0.0233777,0.870758,7.61927,1,2248
2249,7,-3.87427,0.848531,5.54243,2.3041,1,2249
2250,7,-8.72071,5.82794,-4.60907,3.01321,1,2250
2251,7,0.565628,10.0187,-2.21481,-0.23688,1,2251
2252,7,2.93246,2.37325,0.775562,-3.35755,1,2252
2253,7,-0.325719,2.85171,0.90469,3.69177,1,2253
2254,7,2.1076,-1.10883,0.490677,-1.29868,1,2254
2255,7,-2.02306,-1.41673,10.6754,4.18742,1,2255
2256,7,-4.91733,3.61407,-4.68013,-8.38806,1,2256
2257,7,7.44048,7.85932,-2.31746,-7.49994,1,2257
2258,7,4.06669,7.35483,-2.16295,-1.29753,1,2258
2259,7,0.645274,4.28871,-4.14375,2.30222,1,2259
2260,7,2.41222,-4.33249,-5.27322,1.55636,1,2260
2261,7,4.80905,-1.28129,-1.92677,1.54324,1,2261
2262,7,1.689,-1.88936,-1.8153,-5.33572,1,2262
2263,7,12.6682,-0.189607,-3.992,-5.61043,1,2263
2264,7,-0.976221,0.326813,3.99273,9.77902,1,2264
2265,7,-1.95509,7.84657,1.50562,3.00744,1,2265
2266,7,2.1536,3.32907,-4.03519,-2.28582,1,2266
2267,7,1.35466,-0.242485,-1.502,0.31036,1,2267
2268,7,-1.75861,2.55234,2.68847,2.2891,1,2268
2269,7,-0.571054,-0.269738,-1.9065,2.07824,1,2269
2270,7,2.24573,-0.131854,-1.01626,-2.05854,1,2270
2271,7,2.59635,-1.00037,-0.864228,-3.93711,1,2271
2272,7,3.74089,-8.00751,6.92433,0.419892,1,2272
2273,7,-0.0228691,6.0618,0.564464,-4.2036,1,2273
2274,7,-8.37417,4.52813,-1.84125,-0.658335,1,2274
2275,7,4.53848,-2.46802,1.09601,0.804855,1,2275
2276,7,2.13636,-3.37613,-1.64052,-0.00586838,1,2276
2277,7,-2.64399,1.05256,2.74944,3.8167,1,2277
2278,7,5.21272,6.19222,-2.43075,-0.260978,1,2278
2279,7,4.11146,-3.76524,4.30546,-1.41631,1,2279
2280,7,-4.87907,-1.3457,3.86565,1.81014,1,2280
2281,7,-0.293438,-3.15148,-1.27866,-1.62573,1,2281
2282,7,5.7187,0.250335,-1.31495,1.81533,1,2282
2283,7,2.25291,-1.46352,-2.07344,0.846208,1,2283
2284,7,-1.41247,-1.88992,-0.0545655,1.91247,1,2284
2285,7,0.0723793,1.76109,0.395452,-0.594933,1,2285
2286,7,4.21784,0.213183,-0.175143,-2.52712,1,2286
2287,7,-3.696,-7.19174,1.85091,-2.78814,1,2287
2288,7,-0.780432,1.06801,-3.15587,0.317827,1,2288
2289,7,1.26658,-1.98456,0.412417,12.291,1,2289
2290,7,-0.937291,0.442716,-3.99741,-2.24535,1,2290
2291,7,3.9858,1.32127,-0.0581597,-3.11733,1,2291
2292,7,-0.88383,0.996148,0.311981,-1.00398,1,2292
2293,7,0.850013,-1.4981,-2.23072,-1.79611,1,2293
2294,7,-0.808116,-0.531287,0.106835,-4.84298,1,2294
2295,7,-5.58385,-0.755129,1.94319,3.5548,1,2295
2296,7,7.93139,1.41793,-4.03356,-0.186343,1,2296
2297,7,-0.423166,-1.89494,-8.2508,-3.99839,1,2297
2298,7,-1.96867,-5.81806,9.28269,-5.14205,1,2298
2299,7,-0.987229,2.19737,0.313215,1.19109,1,2299
2300,7,0.44769,2.67759,-0.0654812,-0.853373,1,2300
2301,7,-0.82006,2.4909,0.49311,-0.772663,1,2301
2302,7,0.342936,-1.3811,-1.17135,-2.88631,1,2302
2303,7,0.845395,-1.46611,-11.7697,-4.41954,1,2303
2304,7,0.130717,-9.7809,6.20816,-4.49291,1,2304
2305,7,-3.63671,-1.04148,5.87816,1.65287,1,2305
2306,7,-2.5208,3.4809,-2.2335,-2.6397,1,2306
2307,7,-3.1295,-3.35595,0.855657,-4.39879,1,2307
2308,7,-3.66697,1.16209,-1.2809,1.39142,1,2308
2309,7,-0.502278,-1.22058,2.76734,2.02097,1,2309
2310,7,-1.45089,2.59014,-1.21358,2.43578,1,2310
2311,7,4.47889,2.4467,5.24713,3.21609,1,2311
2312,7,1.94841,-0.106529,-7.08425,-2.78369,1,2312
2313,7,-2.06149,13.0026,-1.49584,-6.52583,1,2313
2314,7,4.95218,6.31883,3.11057,2.03798,1,2314
2315,7,-1.42199,0.847539,-4.78959,4.08331,1,2315
2316,7,-1.53149,0.407991,0.19331,2.59345,1,2316
2317,7,2.68955,1.38823,0.148197,-1.66092,1,2317
2318,7,1.04526,0.61407,1.45093,-1.36589,1,2318
2319,7,2.82537,-1.92411,2.00083,-2.26338,1,2319
2320,7,-1.63095,10.4099,1.24027,-2.56129,1,2320
2321,7,-4.17513,3.54095,-6.17208,1.03918,1,2321
2322,7,3.2342,2.34758,-4.33986,2.96358,1,2322
2323,7,-0.551676,1.0852,3.67564,-1.21355,1,2323
2324,7,-1.46148,1.66182,-2.04162,3.07009,1,2324
2325,7,2.52509,-0.240083,7.10417,-1.85146,1,2325
2326,7,-0.918176,4.97646,-3.40009,0.721092,1,2326
2327,7,-2.21049,4.615,1.95199,-1.31025,1,2327
2328,7,1.74568,-1.76928,2.48602,-0.534697,1,2328
2329,7,0.791784,0.0373095,-0.677632,-0.158232,1,2329
2330,7,-3.0287,1.99548,0.738092,1.37385,1,2330
2331,7,-0.711116,0.667073,-0.314805,0.337427,1,2331
2332,7,1.08935,3.07102,0.789824,-2.15498,1,2332
2333,7,-6.76966,5.01563,0.803205,2.03699,1,2333
2334,7,0.626376,-2.79494,-1.67701,-1.64693,1,2334
2335,7,-0.529022,0.607416,2.39441,2.33649,1,2335
2336,7,-7.20238,3.69102,3.62099,2.48624,1,2336
2337,7,-3.95098,4.85565,3.48731,-2.85198,1,2337
2338,7,0.572777,-0.787288,-0.546305,-0.608771,1,2338
2339,7,-0.781814,-1.16867,-0.13326,-1.57126,1,2339
2340,7,-0.542593,1.88796,2.96155,1.27657,1,2340
2341,7,0.632344,0.852403,0.799748,0.249947,1,2341
2342,7,0.337218,-0.0426907,-1.36854,-0.840095,1,2342
2343,7,1.21798,3.7138,0.335793,3.9036,1,2343
2344,7,3.44316,4.08013,-3.83523,-1.37063,1,2344
2345,7,1.64689,-0.988221,-1.08049,-1.52845,1,2345
2346,7,0.323783,-3.82304,5.28145,-3.15263,1,2346
2347,7,-1.35877,1.70058,0.273984,0.644862,1,2347
2348,7,-2.18661,0.648081,-0.511688,1.39044,1,2348
2349,7,1.23697,-5.04773,2.91381,-1.2448,1,2349
2350,7,2.52901,0.506941,-1.89113,-1.15789,1,2350
2351,7,-5.73653,1.35173,1.19899,13.6362,1,2351
2352,7,3.06688,-9.42762,2.10565,-0.11282,1,2352
2353,7,4.27832,-3.7478,-0.648685,-3.5866,1,2353
2354,7,-2.08634,-2.59836,2.05902,2.39833,1,2354
2355,7,-3.37132,0.182226,-0.955368,3.28947,1,2355
2356,7,-1.45199,1.93743,1.02502,-1.1775,1,2356
2357,7,2.302,-1.5418,-1.28454,0.0376504,1,2357
2358,7,-0.278278,-2.11815,-1.06546,0.865091,1,2358
2359,7,2.27486,0.60523,-3.64679,0.369866,1,2359
2360,7,-2.31335,1.21656,-1.21763,6.48955,1,2360
2361,7,-1.1243,1.57909,0.0994535,0.190283,1,2361
2362,7,-2.31458,0.71803,-4.90153,0.741573,1,2362
2363,7,2.6955,-1.24651,-2.02607,0.765354,1,2363
2364,7,-0.466346,0.48646,0.726056,3.59848,1,2364
2365,7,1.33236,1.61814,0.536777,1.12294,1,2365
2366,7,2.22845,-1.35931,-1.25751,-0.769757,1,2366
2367,7,-3.71259,3.53807,-0.230962,0.564006,1,2367
2368,7,-6.04889,2.07124,-3.03275,2.41807,1,2368
2369,7,5.85109,2.17984,0.527529,2.24569,1,2369
2370,7,-2.85707,7.02611,8.79521,-3.14355,1,2370
2371,7,-6.11715,7.82535,-4.69998,5.14512,1,2371
2372,7,-0.832712,1.21858,0.118619,0.740706,1,2372
2373,7,3.2221,1.33965,0.408468,-0.489142,1,2373
2374,7,1.9051,-3.69819,-0.091217,-10.7962,1,2374
2375,7,5.32448,4.27968,3.58964,-3.24747,1,2375
2376,7,3.77409,7.51785,6.41557,6.2624,1,2376
2377,7,-5.14303,8.21039,-3.74656,-2.89926,1,2377
2378,7,4.19052,3.59514,0.785226,-3.59151,1,2378
2379,7,3.86432,4.09068,-0.0553531,-0.216598,1,2379
2380,7,-2.52558,1.97795,-2.86377,4.36971,1,2380
2381,7,-0.549531,-1.62289,1.11094,-0.224526,1,2381
2382,7,-0.774641,0.901319,2.20398,-0.739786,1,2382
2383,7,-7.62847,2.43797,3.90197,6.11236,1,2383
2384,7,0.0511661,1.06388,3.11712,-6.67182,1,2384
2385,7,-3.11624,1.60036,1.65615,-0.230726,1,2385
2386,7,0.875073,1.4999,2.30303,-3.8273,1,2386
2387,7,1.70984,-0.531619,-2.809,0.260606,1,2387
2388,7,-1.02309,2.20803,1.49032,1.76185,1,2388
2389,7,1.30711,0.219487,-0.276924,1.15319,1,2389
2390,7,-1.30831,-1.08519,-0.199669,0.509081,1,2390
2391,7,6.18719,2.00615,5.91835,-1.75604,1,2391
2392,7,-4.59119,1.2469,-2.31843,3.06404,1,2392
2393,7,3.20866,-0.902704,10.2724,-5.12994,1,2393
2394,7,10.4651,0.171624,0.00243563,-2.2432,1,2394
2395,7,-5.70398,1.36404,-3.2462,2.9166,1,2395
2396,7,-2.96984,0.632455,2.68861,2.13109,1,2396
2397,7,-6.44037,-3.74838,3.54009,-3.09312,1,2397
2398,7,-4.83381,1.86338,0.394922,1.08386,1,2398
2399,7,-0.791473,-10.5607,1.15935,-11.2357,1,2399
2400,7,2.06195,3.66129,-1.70701,1.0938,1,2400
2401,7,1.42895,2.99749,-5.57163,2.45394,1,2401
2402,7,1.51471,-1.10432,0.405817,0.287976,1,2402
2403,7,-2.70769,1.66299,1.95495,-0.516837,1,2403
2404,7,-0.646694,-1.48055,-0.733167,1.64105,1,2404
2405,7,-2.34757,2.04722,-0.113322,1.49375,1,2405
2406,7,4.64385,-1.74073,-0.652325,-2.14491,1,2406
2407,7,-6.00196,-0.329486,3.24788,5.4541,1,2407
2408,7,-0.319413,-7.28917,3.37343,-5.61985,1,2408
2409,7,4.52186,1.97088,-4.69464,-2.37725,1,2409
2410,7,-0.215747,-1.3466,1.04221,0.203075,1,2410
2411,7,4.17775,-1.13483,1.17161,1.75144,1,2411
2412,7,-2.26521,0.677998,-1.52974,3.12556,1,2412
2413,7,1.91919,2.15432,-0.568729,-1.62087,1,2413
2414,7,1.12894,-2.15167,-0.422909,-0.48889,1,2414
2415,7,-5.45378,1.6562,-14.4001,-3.99279,1,2415
2416,7,-3.10703,-1.94343,5.48045,2.92969,1,2416
2417,7,6.72139,-0.545742,4.9918,4.25826,1,2417
2418,7,-5.2075,7.13359,-3.03294,1.6259,1,2418
2419,7,-0.975478,3.90247,-3.22484,-1.21011,1,2419
2420,7,1.62678,4.25267,3.37341,-6.0498,1,2420
2421,7,-1.10886,1.82404,-4.36907,3.72685,1,2421
2422,7,-0.184544,1.31155,0.548722,-3.52006,1,2422
2423,7,-4.79053,2.55454,0.878027,4.45614,1,2423
2424,7,4.80667,-5.23515,-6.89963,-4.54179,1,2424
2425,7,5.89218,-8.16244,-2.23003,-2.35566,1,2425
2426,7,1.6645,-5.87821,2.03908,-0.586482,1,2426
2427,7,3.87977,1.31168,1.93175,-2.80765,1,2427
2428,7,-0.505995,2.31754,-4.40287,1.77145,1,2428
2429,7,1.24304,0.767333,-0.24813,-0.29333,1,2429
2430,7,4.28127,-0.472809,1.81282,-2.67275,1,2430
2431,7,3.99524,-8.04666,2.09177,-5.01094,1,2431
2432,7,-5.83046,4.8286,9.6011,-3.21928,1,2432
2433,7,0.590511,10.1369,-6.75851,-4.54037,1,2433
2434,7,6.18228,4.61411,-1.53625,-4.76722,1,2434
2435,7,1.92529,2.20243,-3.64425,2.4807,1,2435
2436,7,-2.98071,-0.299136,-0.147979,0.855361,1,2436
2437,7,-1.18947,-0.236635,-0.667254,-1.69124,1,2437
2438,7,-1.50617,0.239111,-0.437692,-0.517609,1,2438
2439,7,-2.79699,4.29726,10.3709,-9.78636,1,2439
2440,7,2.7055,0.395297,3.05126,-4.21998,1,2440
2441,7,1.29854,-4.17955,1.12744,-4.1913,1,2441
2442,7,-6.694,2.15104,0.568018,1.97869,1,2442
2443,7,-0.579817,3.69217,2.05134,1.69562,1,2443
2444,7,3.34704,9.18936,-1.75947,-4.21278,1,2444
2445,7,3.29019,1.71177,-2.6791,-2.26273,1,2445
2446,7,0.689288,-4.06553,-0.365272,-5.7012,1,2446
2447,7,2.33181,-1.42838,3.85086,0.885754,1,2447
2448,7,-5.19693,5.77222,-2.47893,-0.809341,1,2448
2449,7,1.01657,10.0557,-2.84466,-2.71198,1,2449
2450,7,1.43857,-1.45631,3.16093,-1.75439,1,2450
2451,7,-4.19975,-1.31531,-3.95619,0.747962,1,2451
2452,7,4.91616,-1.97138,0.854547,-0.431873,1,2452
2453,7,-0.455393,1.90835,1.26428,-5.35083,1,2453
2454,7,4.25616,-2.70825,0.776323,-6.25466,1,2454
2455,7,0.844649,-8.35471,1.00657,-3.61783,1,2455
2456,7,-6.17132,0.367899,0.776183,0.860089,1,2456
2457,7,-1.27347,5.49577,1.74796,0.578029,1,2457
2458,7,-3.00826,3.04952,2.37801,-10.5011,1,2458
2459,7,2.84363,-2.26817,0.772731,-1.04327,1,2459
2460,7,0.395378,-5.80746,3.29447,-2.35023,1,2460
2461,7,0.93963,0.279361,-0.743843,-3.31978,1,2461
2462,7,1.59881,1.07426,-1.00265,-3.69264,1,2462
2463,7,-4.58742,5.2928,-2.39741,-0.523402,1,2463
2464,7,3.675,-9.49562,2.73311,-5.92836,1,2464
2465,7,2.44578,-2.20255,-4.16672,-10.4074,1,2465
2466,7,-1.30672,4.3912,-0.713221,-2.40773,1,2466
2467,7,-2.68207,-0.407758,3.29584,-0.366588,1,2467
2468,7,-1.68773,1.18014,1.65552,-1.9298,1,2468
2469,7,3.60715,-0.985462,-2.20262,-3.59333,1,2469
2470,7,4.38058,-9.13607,-0.71419,0.308078,1,2470
2471,7,2.62231,-6.31725,-5.10208,2.8936,1,2471
2472,7,-3.30475,2.63355,-2.83088,3.29067,1,2472
2473,7,4.25425,-1.54785,6.68588,-2.17972,1,2473
2474,7,-0.914711,-3.29844,1.82023,1.41873,1,2474
2475,7,-1.27958,0.743437,-4.31945,-1.14113,1,2475
2476,7,-2.45778,-0.465251,0.105137,-0.361104,1,2476
2477,7,-0.29556,-1.94293,-0.930238,6.0552,1,2477
2478,7,6.1056,-2.7781,3.47324,-8.61734,1,2478
2479,7,-0.027845,-0.545245,-7.26431,-9.45718,1,2479
2480,7,-4.1216,-5.45619,-2.57484,0.508575,1,2480
2481,7,3.00903,-7.5212,5.86033,0.576318,1,2481
2482,7,3.78354,4.03055,0.179353,-2.99547,1,2482
2483,7,-5.42219,-0.323576,-2.33921,0.466208,1,2483
2484,7,-7.78021,1.09824,0.363112,4.31184,1,2484
2485,7,2.78202,-0.935175,0.613505,-0.370885,1,2485
2486,7,-1.14729,1.81261,-0.905828,3.21647,1,2486
2487,7,7.18908,3.49433,-1.73716,8.68859,1,2487
2488,7,-7.14627,5.08874,4.06549,-0.0928549,1,2488
2489,7,-2.86092,4.13141,-9.07143,3.78766,1,2489
2490,7,-3.32416,2.87812,2.38778,0.442298,1,2490
2491,7,-0.789612,2.65739,2.75544,0.476746,1,2491
2492,7,-1.02151,3.45338,-0.189279,1.55757,1,2492
2493,7,-0.15757,0.662755,-1.86161,6.12672,1,2493
2494,7,6.35947,-4.10258,11.8865,1.45769,1,2494
2495,7,-3.21235,-8.33359,-2.05834,-3.15845,1,2495
2496,7,-3.00733,9.59334,-3.41405,-1.81805,1,2496
2497,7,4.52956,7.94904,-0.671722,-3.1067,1,2497
2498,7,-1.07456,2.86903,-2.66466,2.59083,1,2498
2499,7,0.570947,-1.1696,-0.954538,0.761848,1,2499
2500,7,1.13935,-0.346907,-1.01524,1.39529,1,2500
2501,7,-0.598971,2.37877,1.93044,0.164728,1,2501
2502,7,-1.6796,-4.39069,1.73357,-5.51983,1,2502
2503,7,3.3302,1.93841,-0.982271,-2.26224,1,2503
2504,7,-0.224604,5.7273,-0.0880275,10.7613,1,2504
2505,7,1.04328,-0.591766,-4.38708,0.19875,1,2505
2506,7,0.923873,-0.212552,1.67121,-0.789681,1,2506
2507,7,-5.08447,0.195676,3.50191,1.64522,1,2507
2508,7,-1.1781,-0.246991,-1.16259,2.86008,1,2508
2509,7,0.174458,-1.22248,-0.202123,-2.59647,1,2509
2510,7,1.14735,-1.90309,0.380611,-5.91617,1,2510
2511,7,-3.53896,-3.48679,8.11343,-3.47233,1,2511
2512,7,-1.91313,-0.393419,3.13577,-0.224112,1,2512
2513,7,-7.46365,7.09624,0.117661,0.1868,1,2513
2514,7,4.85263,0.985147,-0.279383,0.611835,1,2514
2515,7,0.553708,-1.55086,-0.286558,-0.200614,1,2515
2516,7,-1.60742,-0.0372559,0.653901,1.01252,1,2516
2517,7,2.95284,2.95307,-0.915234,1.26503,1,2517
2518,7,2.95786,-6.03812,4.7696,1.2388,1,2518
2519,7,-3.4509,-2.68498,2.79018,0.0252402,1,2519
2520,7,-0.410234,-4.17174,4.60667,0.4644,1,2520
2521,7,-2.51912,2.8076,-1.37974,1.57159,1,2521
2522,7,-0.871444,3.41946,-1.62034,0.367836,1,2522
2523,7,-1.54419,2.4395,-0.680159,2.54619,1,2523
2524,7,1.97709,0.777296,-1.3574,2.32193,1,2524
2525,7,2.88675,-1.0796,-0.0187894,0.138964,1,2525
2526,7,3.95762,-1.30032,-0.0106507,0.607237,1,2526
2527,7,4.31584,-4.57849,2.1695,1.35872,1,2527
2528,7,-2.65726,-3.00767,1.6127,4.28453,1,2528
2529,7,-4.04428,2.5485,-2.20501,-2.37506,1,2529
2530,7,6.27832,-0.698894,1.50923,-2.5545,1,2530
2531,7,-2.06375,-0.370387,-0.239803,3.9072,1,2531
2532,7,0.438365,0.561311,-0.675613,1.67178,1,2532
2533,7,0.31733,1.25724,-0.789015,-1.29078,1,2533
2534,7,1.39145,-2.66696,0.152823,3.78484,1,2534
2535,7,9.67571,-6.63496,6.38149,4.8795,1,2535
2536,7,1.22767,0.884799,-5.13138,2.19885,1,2536
2537,7,0.415025,2.22486,-3.99696,4.0695,1,2537
2538,7,1.34572,1.86042,4.42221,-1.69016,1,2538
2539,7,0.638505,3.93749,-1.92704,2.45713,1,2539
2540,7,2.81592,-2.60542,-2.82997,1.41955,1,2540
2541,7,2.69217,-0.856989,-1.06646,-1.01665,1,2541
2542,7,4.34351,7.7855,-2.04582,-5.46473,1,2542
2543,7,2.79841,7.40723,-0.812062,7.5551,1,2543
2544,7,1.48806,0.814698,-4.0618,6.53193,1,2544
2545,7,2.85798,-0.331624,-4.25494,4.40056,1,2545
2546,7,4.14079,-0.146695,-1.32513,-0.648683,1,2546
2547,7,-0.237646,1.77432,0.00864681,-0.365903,1,2547
2548,7,-4.48351,-2.55607,0.734857,2.33809,1,2548
2549,7,0.908525,-3.17974,-2.05162,0.744461,1,2549
2550,7,1.36159,2.54509,0.614832,1.10637,1,2550
2551,7,5.5791,2.05646,-11.0084,-5.02644,1,2551
2552,7,9.54911,0.857399,3.23451,-2.16679,1,2552
2553,7,-3.65676,5.01452,4.21498,5.74643,1,2553
2554,7,-5.09141,6.23365,-2.92214,0.544556,1,2554
2555,7,-1.33294,-0.715727,0.269105,1.42345,1,2555
2556,7,3.07074,0.351957,0.501011,-1.72748,1,2556
2557,7,3.45203,0.0684605,-0.355571,-1.40507,1,2557
2558,7,-6.2753,-7.65778,1.82623,-9.21178,1,2558
2559,7,6.99488,1.55346,-5.04421,1.8188,1,2559
2560,7,-2.58888,2.11475,-1.11945,-5.83399,1,2560
2561,7,0.319491,2.27962,9.59382,-3.6307,1,2561
2562,7,-2.00352,-4.2115,3.21754,0.668651,1,2562
2563,7,-6.85334,-0.434813,-1.01474,4.27791,1,2563
2564,7,2.74766,-1.82857,3.6608,-0.815727,1,2564
2565,7,1.34571,-5.26387,-1.36915,-2.16852,1,2565
2566,7,3.41362,-5.30617,5.53854,-3.41566,1,2566
2567,7,-2.72987,-3.26286,6.986,-7.6784,1,2567
2568,7,-1.40933,2.78939,-4.87522,-0.0730352,1,2568
2569,7,0.0470244,0.905924,-1.8916,-0.788921,1,2569
2570,7,-0.067091,0.290259,-0.391864,1.11011,1,2570
2571,7,-1.12981,2.70099,-1.28059,0.261053,1,2571
2572,7,-0.0242135,0.171083,0.523348,-0.246999,1,2572
2573,7,-0.255836,0.136375,1.01586,-0.237055,1,2573
2574,7,6.36718,-6.98248,-3.17972,0.870138,1,2574
2575,7,-1.12018,-4.4382,-0.114434,10.6805,1,2575
2576,7,-9.42181,1.6173,3.41715,-0.568263,1,2576
2577,7,0.958179,3.84351,-1.3304,0.0664773,1,2577
2578,7,-1.09861,0.0257383,-2.22147,1.78535,1,2578
2579,7,0.216905,-1.42509,1.78331,1.81778,1,2579
2580,7,3.58947,0.748915,-0.4345,1.00172,1,2580
2581,7,2.2703,-2.4033,-1.01793,-1.84957,1,2581
2582,7,-3.2497,1.47562,2.16725,-0.241384,1,2582
2583,7,0.794806,5.43249,-4.7061,-2.9288,1,2583
2584,7,-0.958848,-0.794655,-0.523486,4.00377,1,2584
2585,7,5.61966,-4.7777,3.12178,-1.1285,1,2585
2586,7,-1.89714,-0.103746,0.849471,0.368997,1,2586
2587,7,-1.10662,-0.247325,0.881063,0.885552,1,2587
2588,7,5.03552,-4.78963,-1.09243,-0.447059,1,2588
2589,7,-4.47973,2.03027,-0.972543,4.0251,1,2589
2590,7,-2.38712,4.08117,-1.03476,4.96525,1,2590
2591,7,4.7602,-2.7649,2.70114,-0.589316,1,2591
2592,7,-2.57858,-0.801847,-3.49745,-1.95263,1,2592
2593,7,1.45643,-3.79489,0.726959,0.584319,1,2593
2594,7,-1.83541,-1.72962,-1.62702,-1.59476,1,2594
2595,7,2.53109,1.4691,4.78623,1.47114,1,2595
2596,7,-8.40903,5.77156,-1.81423,0.914802,1,2596
2597,7,0.973641,-0.965902,-2.02213,0.252388,1,2597
2598,7,-3.54768,12.0612,-4.94726,-0.232172,1,2598
2599,7,4.74527,5.98483,-4.27264,4.86291,1,2599
2600,7,9.04704,-2.2055,-0.354223,-3.69197,1,2600
2601,7,-3.82937,4.93111,-3.34405,-1.4332,1,2601
2602,7,-0.107672,2.92535,-0.00988129,-1.22421,1,2602
2603,7,-3.88473,1.80113,1.64148,-1.95739,1,2603
2604,7,-0.599277,0.0851009,-0.236686,-1.16988,1,2604
2605,7,-0.726012,-1.12549,1.25671,-1.00139,1,2605
2606,7,0.133854,1.86512,-4.50414,-3.84721,1,2606
2607,7,-3.812,1.25325,-3.24569,-0.917943,1,2607
2608,7,6.8163,-1.41997,3.9891,5.51493,1,2608
2609,7,-1.47203,7.26157,6.33232,-10.6816,1,2609
2610,7,-2.97371,5.84571,-6.761,3.47018,1,2610
2611,7,-0.416098,-4.64702,0.666245,0.331357,1,2611
2612,7,2.7414,1.63815,1.03818,-2.58004,1,2612
2613,7,5.45506,7.51171,-3.21934,-5.49676,1,2613
2614,7,8.31282,-2.50216,0.123929,0.198324,1,2614
2615,7,0.0151226,-1.3656,9.60592,-6.23311,1,2615
2616,7,-6.64127,5.79595,-3.3551,-2.284,1,2616
2617,7,-1.65563,-0.978257,3.93847,-4.08431,1,2617
2618,7,-2.93667,1.04648,1.49192,-1.10287,1,2618
2619,7,-3.08498,2.72495,-0.381276,0.164739,1,2619
2620,7,-1.04936,0.68882,2.21992,2.51706,1,2620
2621,7,2.40299,0.46769,1.51371,-4.23218,1,2621
2622,7,-5.26145,0.873884,5.71702,-0.587322,1,2622
2623,7,2.23446,-5.39258,2.6778,-5.72348,1,2623
2624,7,-2.24113,-0.8195,2.39664,-4.26447,1,2624
2625,7,1.27961,-1.59867,1.21793,-4.76776,1,2625
